id,text,parent,label,api
656329119.42173.42173,"I do think the list of ITN/R sports is too long now, so the argument that other things could be removed doesn't change my opinion.  I agree that there are other things on the list that probably should be removed (e.g., netball).  ","(ec) Many events could be removed from the list if the criteria was a large worldwide audience.  A sporting event doesn't have to be a championship to have cultural significance, as this race does. It isn't just about the rowing.  ",0,0.0633
656384577.15361.15361,That appears to be a comment written before his block: .  ,"""a bunch of 25 y/os who think The Walking Dead is Shakespeare & never worked in TV (or film)""... haven't learned much, have you?  ",0,0.1178
65649303.4764.4764,"Well, as the wikipedia article on Routledge starts: ""[It] is one of the most important European imprints for social sciences."" I think it passes WP:RS ","Sorry, I'm not qualified to judge the reliability of that source.  I'm not familiar with the publication or the publisher.  ",0,0.10810000000000002
656555892.32379.32379,I could not find any text to add to San José de los Ramos.,I'm done with LS.  ,0,0.0679
656580873.63536.63536,"Fair enough, I guess. Care to do the honors so it doesn't look like an edit war? ― "," I'm not averse to five days, but if the number of threads blows out because of a new issue, I reserve the right to tighten up. Regards,  ",0,0.1178
656757926.18735.18735,"Thanks, Cowlibob. ", Thanks for that. I was distracted. -  ,0,0.20000000000000004
656758748.22156.22156,"What Sitush said. Moreover, a high-profile subject like Modi is going to have literally millions of articles about him; which is why I would argue that we should stay completely off the media sources as far as possible, especially when it comes to figuring out due weight. ","The reason why it was removed is already stated, and others seem to agree. Indian news sources, in particular, tend to be very fluffy and sycophantic when it comes to people in positions of power but there is no need for an encyclopaedia to reproduce that trash. -  ",0,0.1008
656926454.14090.14090,Of course. Thanks.  , Aquillion is making a claim about your comments which maybe distorting your words. I recommend replying in this situation. When an RfC is nearing closure I have no choice but to respond.  ,0,0.0218
65695936.9845.9845,This comment is placed to note that I have read the comment with no response to your statement. ,"replying to a comment isn't vandalism and anyone can view your talk page to see that. Play the victim if you like, but no one forced him to behave in the manner he did. I certainly didn't hold a gun to his head.",0,0.0595
656977705.253821.253821,Skip all this penny-ante Wikipedia stuff and go straight for Pope. Though the celibacy bit could be a bummer.  ,"An RFA or RFB for MONGO.  What an outrageous waste of time!  Skip those steps and just go right for RFC, which I assume means Request for Chancellorship of Wikipedia.  We all end up at RFZ anyway, right? ",0,0.5643
657303815.2684.2684, What I have to do? -  ,We need more than just two volunteers for the pilot. Lets see if  and  are at least interested.  is in a long Wiki-break. I wish he was back. '' did '',0,0.0673
657360295.36199.36199, Thanks!   ,"I think that both Sam Johnson articles are probably still OK, but I'll have a read through them later just to make sure.  ",0,0.010799999999999999
658165948.10649.10649,"So, in essence, it's like western-style ""democracy"" - you have the right to vote, but nobody guarantees you, that you'll have good options to vote for.","Not true. Anyone CAN edit, but that doesn't mean that all edits will be allowed to stand.  ",0,0.0829
65833715.1160.1160,"How could you say that this storm isn't worthy of it's own page, this is/was the strongest storm that I have seen in the Pacific for some time and it has/had really good form. Matter of fact it just could be the strongest storm of the season Atlantic or Pacific. This storm has long deserved its own article. ",The NRL's current forecast for Daniel is to have Daniel slice straight into Hawaii as a moderate tropical storm:-)  ,0,0.1052
65848118.20727.20727,"To be honest I don't care too much for the link to the Orange Order.  It's simply a common source of Catholic suspicion towards Freemasonry.  It's certainly not the main criticism of Freemasonry.  After all the Orange Order can't be accused of being religiously indifferent.  However, the link is there - and it's a source of suspicion. ","I take it you're looking for something to indicate whether that was the philosophy of Freemasonry as a corporate entity or a collection of individuals who were also Freemasons?  The current phrasing indicates that you see it as the former, although you do caveat it here in talk.",0,0.1219
65850925.71307.71307,"Google book: Kyiv - 6180; Kiev - 115000; Owerwhelming indeed, provided you correct your obvious typo.  ","The official transliteration is correct. But, the claim that ""ALL of the foreign English publications use BGN/PCGN"" is obviously wrong. For example, an overwhelming number of publications uses ""Kyiv"" as the name of Ukrainian capital. How would you explain that? ",0,0.106
658650243.41685.41685,"Yes, it does mention Protestants in Ireland and Ulster, I'll give you that. I see zero mentions of Billy Fox.  ","OK, page 69. Let me know what you think: .  ",0,0.0743
658804307.2985.2985,"When i get to a computer next, I will be undoing your undue since the name Isis was removed from the lists and not retired. ",Please provide a source for your accusation that the name Karding was retired because of the 1994 system. ,0,0.4659
658829976.64830.64830, Thanks. I was about to comment at the FAC but I see it's been archived?♦ ," Tell you what, I'll look at this if you look at Corona Borealis ''(see above)'' as I think I need someone not familiar with astronomy to take a look....  '''·''' ",0,0.015
658860661.6155.6155,The source looks to be a book published by ''Lygon Street Legal Services'' which is the law firm Mr. Chetcuti works at. ,"The source looks perfectly reliable to me. Do you have another source that states unequivocally that she was heterosexual? If so then by all means add it to the article and we can re-categorise. Or is the assumption that all people are heterosexual without evidence, and lesbianism/ bisexuality requires sourced evidence? Sounds like double standards to me.  ",0,0.1065
659159580.54546.54546," Is it necessary to mention name of both articles in the lead in each article, with references?''''''.",Very good. Can you add it to the nom?  ,0,0.0251
659223327.21330.21330,"Well, the UAA board is now clear, not without its share of nightly dramas.   ","Yes it was a Twinkle-fail. It was actually because you were the first person to post on , which they then decided to use as an attack page.  ",0,0.0428
659290119.41332.41332,"Having lauded the OS, their gazetteer does not include the one near Rosemarket, even as Sardis Cross, just two others. I see there is a Guilford (sic) nearby.  ","Thank you for that good advice, and for your offer of look-ups. I won't plague you with requests as most places are well-documented. Sardis led me a merry dance. While I love to look at maps, I don't really understand the technical side.  ",0,0.0807
659855025.10927.10927,"Ok, but that still does not address the concern that the manner in which this is presented makes it seem like only one ideological camp does it.  ",All political groups in America get funding it's the American way and it is not a matter of criticism or controversy.  There is controversy about a different issue = unlimited spending for a candidate in an election campaign. That controversy is not at issue here.   ,1,0.0324
659896430.136672.136672,"BTW, I added a link to Hovind's YouTube channel which was not linked to by his official site. I hope this mollifies Jacob somewhat.  ", I've had my share of running afoul of the pseudoscience skeptics back in 2013. They are an unmovable force.   ,0,0.0821
6599354.1091.1091,"Wiec tak co do pierwszego to wiki potrzebuje chyba kilka minut zeby przerobic te redirecty, bo jak sprawdzalem, to dopiero po kliku minutach na rzeszow i rzeszów bylo to samo ). a moze to wina mojej przegladarki (sam nie wiem). Juz lookam na dyskusje. Pozdrawiam. ","Aha, zauważyłem właśnie Twoje artykuliki o powiatach w Podkarpackiem, bardzo fajne. Może wziąłbyś udział w dyskusji na ich temat na stronie Wikipedia:WikiProject Geography of Poland? ]]",0,0.2463
659955903.6657.6657,"WP:PRECISION is only for when the name would cause confusion otherwise, this name is what's used by most RSs. ''''''''''",'''Oppose'''. WP:PRECISION trumps WP:COMMONNAME here.  ,0,0.0967
660109184.70743.70743,"I think we should include it. I also think we can't say what prompted the lawsuit, but I think it's more the accolades and attention the piece has gotten, as well as the university's support of the project, not the project itself. If Mattress Performance was a terrible piece of art, it wouldn't have gotten this amount of attention for so long. ","That's a good point, and I'm not against including the commentary—I just don't think it's necessary, because the connection to the artwork is indirect. I'm neutral on whether to include it. —  '''·''' ",0,0.0775
660235990.5614.5614," What gives the closer better rights than the 11 editors who opposed the deprecation?
 And what prevents another editor from opening a discussion to revert the deprecation, then regardless of the discussion's result close the discussion saying that ""the arguments against the deprecation are stronger""?   "," Good, then we agree.  ",0,0.10099999999999999
660302617.38343.38343,"He also seems to be conflating several different ""Carnegie Quarries"" with his claim that eight sauropods were contemporary at the famous DNM locality. I count four contemporary sauropod species there, plus ''Haplocanthosaurus'', the presence of which is based on a scrap and seems highly dubious given that all other specimens are lowermost Morrison.  ","The scepticism is well overworked. All the 100s of individuals are from the region, time and place, meaning there were enough resources for them all, why not more? I also reworded the lead on classification, because it was a little outdated.  ",0,0.0921
660421101.264545.264545,"@: I'm not frankly interested in keeping either of the two lists. I just don't want to get rid of the list of his noteworthy works just yet. Not until we can work out a prose narrative about them. And for the record I did try to work in your suggestions for biography subsections: it's tough, it really is.  ()","Nishidani, I beg to differ. I am planning to put in some new furniture once the house has been remodeled. ",0,0.08649999999999998
660485839.17821.17821,Haeckel's drawings would be forgotten if it weren't for the insistence of creationists and physicists on bringing them up again and again.  It is irrelevant to this article however or the issue at hand. ,"This sounds like creationist misinformation – what's your source for the claim that ""Ernst Haeckel's drawings on the early stages of mammalian embryos are seen in most high school textbooks today""? . . , ",0,0.1294
660490725.92293.92293,I replied at your talk page.  — ,"The issue with the page now is that it is so long that some editors wanting to look at it will not even be able to open the page in their browser. I'm open to suggestions about how we can fix this while keeping the discussion together, but I would rather have people be able to read it at all.  ",0,0.0319
66060405.58775.58775,"Excellent, just how I like it ) How are you Phaedriel, what have you been up to, apart from the obvious Portal edits. In fact, tell me about that. How's it going, how much more work (poor you) needs doing?  ","Sure, I'm not going anywhere ;) Take all the time you need.  ",0,0.1369
660663145.32893.32893,"I am ashamed to say that I never really got Monty Python. I have tried to watch it, but don't really find it all that funny. ''''''","Indeed it should be at least a GA,  and  I'd guess had intended doing so at some point.♦ ",0,0.12379999999999998
66070487.28822.28822,"Thanks, I've done that, what will that do, now?  Shrinking it how? Help? (I used the basic layout and coloration from ZHP). ","I like the template but I think it's too big. Try shriking it. For the layout issue, try putting this code from my toolbox above/below the image:  (click on the edit button and paste the clear code from there). ",0,0.0079
660708198.4641.4641,"This notation is defined in the previous section, Congruence classes.  When ''n'' and ''a'' are fixed, the reader should be able to figure out what  is.  Thus the set  is the set of all such equivalence classes for a given ''n'', of which there are ''n''. —  ","And one line earlier there is defined

However, the overline over the a is not defined or explained, and neither is the subscript 'n'.  ",0,0.0248
660882087.16019.16019," And would you agree  that most high-level biographies (lengthy books at that, of much more substance than Britannica's pages muster) use ""William Jefferson Clinton""? I take your screed as endorsing this formal name as used in such sources, and in many encyclopedias as well.  ","Predicted replies: ""uhhh...so you're making fun of the idea because you just don't like it, right?"" ""Why don't you cite policy?""  ",0,0.063
660964570.159359.159359,They've edited there too (only 2 pages). The highly variable quality of the English suggests copyvio may be an issue.  ,Should likely be merged to Head and neck cancer   ·  · email),1,0.0741
660969058.94252.94252,"If that is his vision then it is a damn dysfunctional utopia. Not that he has any control over it, so I'm not sure who the ""we"" is unless he is in delusions of grandeur mode. There are certainly delusions of some description. -  ","I can kinda buy into that if the moral is free and neutral access to knowledge.  I strongly believe that information and critical thinking are the keys to, well, just about everything.  Can't do much about the critical thinking part, but we're all doing our share towards the information part. The WMF?  Meh.  ",0,0.3612
660982660.42888.42888,The issue is that Tsongkhapa disregards the main point of Madhyamaka and Mahayana in general.,Okay. Thanks for responding.  -,0,0.0954
660990091.7127.7127,"The order WILL matter to someone (a former member of this project) who was and is an administrator and is a stickler for what EotW does wrong.
If we give the award first there can be no criticism. . ","I don't think the order matters; whether or not the ""lesser-known"" criterion is satisfied doesn't depend on the Editor of the Week recognition being given first. I may not personally like it, but as there was no agreement on how to enforce the lesser-known criterion, it's become more a strongly encouraged guideline.  ",0,0.2229
661031648.27907.27907,"That was my argument about a day ago, but I was told that the MOS says others. You'd run into the same resistance by others, if you made similiar edits on the MLA articles themselves.","They are not MLAs, they are MLA-elects. Once they are sworn in then by all means, update them.  ",0,0.0727
661034382.168798.168798," Correct.  I am able to revert it on the FAs I have watchlisted, but I can't stop it from changing thousands of other medical articles (it clunks up the citation parameters, making editing around them harder).   ","I believe there's also a bot or script that goes around and ""fixes"" (read: screws up) Diberri formatting, e.g., by adding all of the authors' names.   ",0,0.0546
661038903.2087.2087,"Hey thanks for fixing up those typos ! I'm not too great with spelling so it's awesome to have you filling that gap. We all do what we're best at here, and it seems like you have some skills we can definitely use. I've added some more content to the article if you want to take a look. Cheers!    ","Great, I'm so excited!  There's plenty to work on and I could really use a hand. I'm so glad to have your help. I'll see you there!    ",0,0.0676
661107323.99181.99181,"To be convincing, you may wish to give reasons why you think so. As you do, please consider trying to refute my main point that, just because something is new, it doesn't deserve it's own paragraph. (Otherwise, this article would be filled with sentences like, ""On May 29 it was revealed that the students were on their way home from a student exchange with the Giola Institute ..."" etc.)  ","I agree, this is significant enough to have its own para. -  ",0,0.0835
661114262.33219.33219,"You're right - for this particular article, I assume there's nothing else relevant in the book.  ","I've gone as far as I meant to in Fowler's book.  That one chapter is all that's relevant to the article.  If you want me to read more of the book, let me know.  I still have it  ",0,0.0374
661243067.24463.24463,"My understanding is that the KBO posting system is the same as the NPB system used to be (i.e., blind bids and 30 days to negotiate with the high bidder). I will bring this to the attention of WP:BASEBALL, because I'm not sure if the KBO posting should go here or in its own article. –  "," Thanks for the feedback, everyone. We're currently in a state where the lead mentions something that isn't really discussed in the body at all, other than the table covering two transactions. This goes against WP:LEAD and the article doesn't currently meet the FA criteria because of it. We'll need to address that soon.  ",0,0.1322
661456353.27942.27942, The Bristol stool scale?  ,"Well, according to the obit, ''La sentence n'est pas immédiatement exécutée. Mis au secret, il est accusé de complot antinazi.'' There's some story here, but I don't know what it is- seems to me that he was pulled out of Dora by the Gestapo.  ",0,0.0683
66151197.32920.32920,"Not sure what's gone on here - either its gone haywire or the ""operator"" is lying.  Ignore above.  - ",WTF? I have never edited that page. I hope this isn't a ''real'' block.  ,0,0.1603
661594862.68748.68748,"For that, I apologize, .  ","The reason I thought of you is because it was very similar to a discussion we had recently. The editor was making assumptions and mis-interpreting my comments, because my disclosure caused them to see everything through a COI lens.   ",0,0.0705
661730328.41293.41293,I don't know.  ,What is actually notable about this team?  ,0,0.0481
661737515.15808.15808,"No, prime ministers are not ''necessarily'' elected, which is why there was so much contention about Gordon Brown not calling a snap election when Tony Blair stood down.  "," the point of this change is that the Prime Minister is not indirectly elected. The Queen appoints the Prime Minister there are multiple examples such as Gordon Brown of politicans becoming a Prime Minister without ever winning an election, therefore Prime Minister's are not elected.  ",0,0.2228
661752731.39631.39631,"Thanks, that's helpful. I agree about the older video articles, although in many cases the main editors have gone and the article is likely to need updating.  ","You can schedule it for the 26th. Its been a Featured Article for nearly a year, anyway. Though I do believe that some of the older Featured Articles for video games should get some representation if they still hold up here. ",0,0.0662
661905295.95.95," Wikipedia's policy on conflict of interest states that editors should not edit or create articles on themselves or their own work. Looking at your username and edit history it looks like you have only worked on articles related to yourself or your work. Please remember that Wikipedia is not a means for promotion but an encyclopedia.
  ","This is a neutral description of the content of this book, with basic information on the book.",0,0.1445
661976767.80302.80302, Surprised no one bothered starting ''L'Homme au doigt''.  ,"Luxembourg is so pre-election, everyone is using Andorra now.  ",0,0.3675
662019663.854.854,The only poll that turned out to be accurate was the exit poll published on the night of the election itself. Don't you think there's a lesson there?  ,And if it was less than 4 years and 360 days until the next one...  ,0,0.11800000000000001
662201342.52209.52209,There's a website named after a river in South America - can't remember the name now - you use a credit card and they send you stuff by post. London is a big place. ,"I think I've seen some tiny ones, but I can't remember where. I'm surprisedyou've created so many articles about Mayfair, I thought you would be a regular like myself. Whoever you are...hahaha. ",0,0.0644
662397980.42177.42177,"O, say if someone says its the same essay, that some parts have just been moved around. It might be effective to have a link handy to prove them wrong. ",Those essays were deleted and I am in the process of archiving them in my user space.  Jytdog has been editing them and I don't want him to be making any changes to drafts or archives in my user space.  Why do you think they would be helpful now? ��,0,0.027899999999999998
662463621.439947.439947,"You said: ""This will probably change with time"", which shows that you do not understand our policies. You can acknowledge your error or continue insisting you're correct.  -"," Indeed. Which is why I said I have no problem with quoting this source, as long as we don't misrepresent or overstate what it says.  ()",0,0.121
66252637.23748.23748,"As I alluded to above, it's not about the score. What's your point in continuing to cite the numbers in this fashion?   ","That's four against two, for the lostpedia link. ",0,0.0496
662611566.384234.384234,  This article from the Al Monitor provide other editor but nevertheless I will try to find for you this article. But for now I'm little busy but as soon  I'm released I will do this. I think that the maximum until tomorrow afternoon I will be able to give you this article.  ,bring the monitor source. ,0,0.013199999999999998
662694449.5023.5023,"Thanks for the advice, I will consider it done. ","Some articles need a little, and others need a lot; when it's done, it's done -). ",0,0.0168
662732988.25652.25652,"Think to support following feature request bug at T50961
 No. Feature request Benefit or Purpose  Phabricator no 1 Special:AbuseLog should be filterable by action taken, e.g. ""disallow""  disallowing filters and disallowed  edits would be monitored more effectivelly (for falls positives etc.)  T50961
  ",I'm not sure the detail will be helpful. This filter (688) suffered from catastrophic human error at around that time. I think it ended up checking for any edit summary at one point. It's now mostly harmless. It's a reminder not to do testing while the disallow action is enabled.   ,0,0.0805
66276665.15615.15615,"No, it's the standard term. Any other term would seriously confuse Wiki users. "," Rename  I think this article should be renamed to ""Alcohol Prohibition"" because there are many other forms of drug prohibitions. ",0,0.08339999999999999
662815072.26311.26311,How long do you define a word to be? 5 characters? Hence 1000 characters or less? ← '''' →,9 to 10 lines at what resolution? We work on word count. All summaries should be 200 words or less.  ,0,0.025899999999999996
66292160.8552.8552,"I've started a ""special"" AfD for the stubs, using this article as a kind of anchor. This deletion request does '''not'' include the List of masts article itself.",Get rid of the stubs. It's eating bandwidth and most of these towers are not notable at all. ,0,0.1898
662945783.24997.24997,Erm... yeah. That's sure to end well. *builds bunker* —   ," Oh boy, this should be good.    ",0,0.1516
662966101.54786.54786,"As you can see, I did open the case, but if I don't get a clear statement from the other editor within 24 hours, I will general close it.   ","I believe that it confuses things to open a case before all disputants have made opening statements in the summary sections. A case can't be opened for discussion until we know that there are participants who are willing to discuss: that's what the summary sections are for. Regards,  ",0,0.043199999999999995
662994530.56867.56867,"That is, the registered editor hasn't edited in the past two days.   ","There's no set time. The real question in that case is whether the other editor will respond. S/he received notice at 07:11, 16 May 2015‎ and edited a few hours later that same day. If s/he's not weighed in here by, say, 8:00 UTC on 19 May, I'd close the case as futile, especially if s/he's edited more in the interim. Regards,  ",0,0.0408
663014664.12154.12154,What makes Open Zion an authority on WP:RS? ,"Copied here, till the blog is established as reliable source per WP:RS
Ali Gharib, of the blog Open Zion, describes it as ""a spin-off of the Hudson Institute where right-wingers (along with Alan Dershowitz) champion hawkish, often ""pro-Israel"" policies and, not infrequently, rattle off Islamophobic blogposts.""[1]",0,0.0593
663026125.24489.24489,"  agrees with it. But you are right -the majority here agrees that the dictionary definition of ""biomedical""  is ......wrong . It might be. You might be right,    ","My ......definition ? Lets vote on the........ dictionary definition then. Wikipedians should decide whether the standard definition of the word ""biomedical""  should change  in order to exclude this paper from the article. Why not?  ",0,0.0663
663441094.127563.127563,"""He has done this twice."" - Yes, because I never got much of a chance to edit the things, because of your rudeness. When you behave like this, I don't particularly wish to spend much time editing this website. Suggest you Emotional intelligence read this article. All three of us could do with more of it.- ",", perhaps. I'm still not convinced that WP:INDICSCRIPT will be accepted if we start removing the editor's additions. I've refrained from doing so at this point. Another issue are infoboxes. There's no way script should be entered for ""other name"" or ""nickname"". Native name should be the only possible place.  ",0,0.23529999999999998
663493575.125281.125281,"Correct - a tertiary source built following the perspectives of the reliably published sources have repeatedly presented about the subject and NOT injecting/molding/pounding under our flippers because ""we know"" better than the reliably published sources do.  ","We should know better because we are an objective, neutral tertiary source with no agenda beyond providing a free educational resource.  ",0,0.0692
663527085.122581.122581,"Which blogs? the ones that say ""we need to fuck up the Wikipedia article!!!!"" or the ones that say ""LW needs to die!!!!"" ?  ","Since RSes have identified forums where GG people discuss issues, we have affirmation these are the blogs that we can to determine what GG are stating about themselves. Those forums are not RSes, but they are affirmed sites that we know where GG supporters' opinions can be guaged.  ",1,0.927
663569200.24469.24469,Good question. I'll have to do some research/testing to see whether it writes to  as  did. I suspect that it might. Maybe I can make it look for redirects and follow them.  , How does the Bot handle talk pages that are redirected? for example Wikipedia talk:WikiProject Australia redirects to Wikipedia:Australian Wikipedians' notice board.  ,0,0.0222
66394411.873.873,"Good Point, even though it was minor, I changed the word to remove any POV...of course you have to keep a little sense of humor to even be discussing a picture of Easy Cheese ) ","Better.  But while I agree with ""delicious"", it is POV. ",0,0.0784
664127932.20461.20461, Just wanted to follow up on the above comments.  ,"Hi Nina, Thanks for the info. I've changed the spelling even though both versions are acceptable. The lead is supposed to be a summary and that is why the court cases are mentioned. Regarding the other points, I'm short on time today but I'll look at your post again, sometime next week, and see if I can incorporate some of your other suggestions. Best, —  • Talk • ",0,0.0609
664131608.69917.69917,List contributors who have been described as notable ''contributors'' by reliable sources. The fact that someone is notable themselves isn't really reason enough.  ,Can we also agree not to list people that are not on the site's masthead? Listing someone who isn't actually contributing would seem to be a WP:BLP issue.  ,0,0.055799999999999995
664136455.72678.72678,"I think the case ''for'' ""denialism"" has been made (and discussed at some length in the past). I'm not adverse to listing those sources, but I really think the onus is on people calling for change to list the sources they would like to see added. So far, as best I can tell, they have proposed zero.  "," I would rather that all sources he added to the list. The article is a fluid concept, maybe those in the article today will be different than those tomorrow. If someone wants to review the sources, it makes the process more difficult if they have to look in two places. Why not simply copy the ones already used to this section?",0,0.11369999999999998
664198243.49593.49593,"Done ... I added ""The possession or sale of psilocybin mushrooms is illegal in many countries."" That article seems to be the most specific and well-sourced of the bunch (though I can't attest to accuracy). - Dank ",That sounds like a good idea ... the stipe isn't a remarkable feature of this particular mushroom and doesn't need to be in the blurb.  ,0,0.11769999999999999
664313664.9349.9349,"Thanks, and understood.  -  ","I have left them a warning on the talk page there was no need for the ""revenge"" bit, I hope he understands and uses the talk page to resolve the issue, you did right to ask but please dont make any more changes to the article for a moment, thanks.  ",0,0.021599999999999998
664516.17498.17498,"That depends on what you mean by ""represent"" (sigh) - GA resolutions are non binding, on that we agree?  So the GA is free to declare whatever it wants, but those declarations are nothing more than symbolic.  Better examples for your POV would be to include SC resolutions that Israel has ignored...","it is not a question of binding or not, we all know Israel ignores since 50 years every UN-resolution it doesn't like. But do you deny the GA to represent the UN? ",0,0.2154
664576670.34973.34973, Okay! I'll try my best to expand and improve the essay. -) -  '''', Thank you for the barnstar! You're welcome to contribute to the essay too once you get comfortable at AfC!  ,0,0.0236
66473951.48261.48261,"We should put it up for renaming again.  I missed that last discussion as well, and would have voted to rename the category.",Found it. Closed as no consensus. Wikipedia:Categories for deletion/Log/2006 June 22#Mighty Ducks. ,0,0.0906
66492736.221538.221538,using archives = like original research. ," A reliable archive (say, the Harry Ranson Center at my university) verifies the authenticity of its collection. Why does it matter if it's ""published"" in an ""edited collection""? If I can go to the HRC and verify something from its archives, it should be usable. ",0,0.0725
665058085.10009.10009,"No, Cyclonebikit works there.  ",He probably means sending emails (I think).  ,0,0.1139
665323935.18807.18807,Back what up? It is sourced. If you're unable to read the sources then request help from the Resource Exchange.  ,"Green Cardamom. I agree with the IP, who reverted this, except maybe the last sentence. Do you have any online sources to back it up? (Yes, I know off-line sources are perfectly legal).  ",0,0.0173
665357040.11107.11107,"Cool,good luck.  ''''",Thanks. Will be doing some research and working on it for a while and then post at Wikipedia:Deletion review to get it back to the mainspace.  ,0,0.0488
665381559.69483.69392,Sigh. Adding another. I think Katie had the right idea: can we just salt every possible permutation of this name?  ,"LOL, I like the way you think!  ",0,0.1028
665395240.34257.34257, Joeyc does not want to talk. I will start a talk page and how much you want to bet he'll ignore the issue and keep reverting just like he did before. ,"In which case, don't edit war it: take it to the relevant talk pages and discuss which figures are more recent.  ",0,0.1594
665422899.14508.13960, That is the 1912 one... it seems the link is incorrect so I will fix it.  ,"There is a query regarding the source for the image. Can you check that  Moving Picture World July 2, 1910 is the correct publication, and if so, state which page the image appears on. '''''' ''''''",0,0.0537
665477397.188220.188220,It's certainly mild compared to your template.  Have you considered discussion instead of templating? ,"I am aware that you consider such insults ""mild"". I assert that that such comments erode the collaborative atmosphere on which this project relies. I think consensus is on my side, based on our clear, written policies.- ",0,0.0297
665539849.5845.5845,"User Tom Reedy, someday people are going to wonder why you couldn't seem to open your mouth on the internet with insulting people with your own myopia. Dr. Stritmatter didn't master his field of knowledge - he's writing it right now. And his Provost has a job for you. She can't wait to tell you what it is. ","KW I put all the education in one graf. Hopefully by the time someone is working on their doctorate they've received an education. PhDs are awarded for contributing to a field of knowledge, which presumably already has been mastered.  ",0,0.4568999999999999
66565758.11821.11821,There's an easier way to avoid moving the article. Just go to Fred De Cordova and type #REDIRECT [[Frederick De Cordova]]. That should fix it. ,"As you can see, IMDb uses Frederick De Cordova for his page, and you may want to link that name by using the  template. ",0,0.0972
665662415.13428.13297,"Apologies for the confusion. (I have to cut down on the RfC's I'm participating, perhaps.) My comments abt this being a BLP, of course, are wrong and should not apply. - ","Vivint is a corporation, not a person. If this is a misunderstanding, would you care to modify your comments above? ",0,0.21020000000000003
665664203.3956.3956,"How do you know it isn't Dragon V2? I think they are making a distinction between Crew Dragon (caries crew) and Dragon v2 (version two of Dragon with different body, pressure vessel, etc.) SpaceX hasn't made a statement on which is correct.  ","It clearly is no longer called ""V2."" This should be changed to Dragon 2 or the most current name, Crew Dragon. ",0,0.0309
665941428.184435.184435,"Hello Acalamari, Luckily Acroterion intervened on this problem, which turned out to be a sockpuppet. I think we may still have trouble, as they keep switching from User name to different User name and also IP's. Will keep you advised of any developments. My best regards, David,  ","Hi David, I popped in today just to close an RfA. If I don't look at this tonight I'll do so tomorrow. Sorry for the delay. ",0,0.3217
665942536.23246.23246,"But again, that gives the impression that you created the article that is in the mainspace, which you did not. It attaches a false history to the article, and that is not what history merging is for.  "," I was working on the article in draft-space, and that's why the drafts are, we can merge them into the mainspace if someone creates the article without knowing the draft.  « ♦  ♦ »",0,0.1471
666056457.23518.23518,"It is a given that a major hit in a national chart will also chart in other minor charts. It charted in lots of UK charts and no doubt others around the world. If every nation insisted on listing them all then the list would be ridiculously long. Just put a summary if you want. Like ""number one in thirteen US charts"".  ",All these US charts are official and there's no reason to remove them. The song was highly successful and this is the reason it appears on so many charts.  ,0,0.22739999999999996
666069884.20746.20746,"Looks like this is in reference to Drcarlsonalbion, which you (correctly) nominated for speedy deletion back in February.  ", I've read this five times now and still have no clue what you're asking me. Mind clarifying? ''''''  / c / ),0,0.0459
666259373.2073.2073,"Hey thanks for fixing up those typos ! I'm not too great with spelling so it's awesome to have you filling that gap. We all do what we're best at here, and it seems like you have some skills we can definitely use. I've added some more content to the article if you want to take a look. Cheers!    ","Great, I'm so excited!  There's plenty to work on and I could really use a hand. I'm so glad to have your help. I'll see you there!    ",0,0.0676
66642134.116825.116825,If noone else objects I'll take your answer but what is the deal with the number of shocked Israelis.  Also why did you remove a well sourced edit in the second paragraph talking about the order of events. Your 0 summary revert  was a bit arogant.,"""Militant"" is generally considered a neutral descriptor for groups like Hezbollah, because it describes them without engaging in moral judgement. They are considered terrorists by several Western governments. ''''''",1,0.2887
66660930.8243.8243,"Well, I'll have to stop speculating about the Nine Rings now, and go re-read FotR ;-) I've re-worded the description of the Witch-king's death to remove the direct phrasing that Éowyn caused his fall/death, and instead described the order of events more neutrally, I hope. Thanks for your comments. ","We certainly should not go beyond what Tolkien has said. I can't recall if he was more specific in any of his letters.
As for the Witch-king's ring, it is explicitly stated in the book that Sauron holds the Nine. (At the Council of Elrond, I believe.) ''''  ",0,0.2095
666609450.14205.14205," There seems to be a problem with the citations. At the end of the paragraph ""Investigations"" there is a cite (#12 at the moment) to support the fact WRCC has opened an internal investigation. It actually links to a letter announcing strike action will not affect the Fort Bill to Mallaig excursions.  ", I think #13 was intended. Thankyou. I would like to repeat the 7 demands here. Is that ok?  ,0,0.0457
666658740.15379.15379,I see Vsmith took care of it.  ,"I just used rollback so didn't have a place to provide an edit summary. If you want to revert the revert, you might refer the editor to Indies#History.  ",0,0.0987
666729665.26112.26112,"This is the talk page for, 'Guidance for younger editors'. Its purpose is discusion of that very subject.
Perhaps you could give me an example of a case where it might be necessary to have a private conversation with a young wikipedian.  ",That last sentence is a very sweeping question. One might just as well ask why we have open gatherings such as meet-ups and Wikimania and then suggest that we should ban chidren from going to them for their own safety. I think it's time to refocus this discussion. Or close it.  ,0,0.0648
66675041.5440.5440,"Nice job on the charts, especially the current closers one.  We'll have to keep watch on this one of course, as it could change any day.  Also, Hoyt Wilhelm should be on the HOF closeres list.","I agree with Woodshed.  There should be a mention of these rare feats.  Since the old version did look cluttered, why don't we add a Trivia section or Awards section and list the awards.  For example, ""Closers who have won Cy Youngs"", ""Closers who have won World Series MVP's"", etc.",0,0.1186
